plot_index,plot_desc,plot_date,plot_lat,plot_long,plot_depth_1,plot_depth_2,plot_depth_3,plot_depth_4,plot_depth_mean,plot_desc,empty,notes,L_count,P_count,A_count,total_BCMs,plot_lat_decimal,plot_long_decimal,dist_to_crest_m,dist_to_channel_m,perc_coral_heads,general_substrate,padina_present,sarg_present,turb_present,hal_present,bcm_index,bcm_species,bcm_substrate,bcm_length
28,north_barrier,11/7/19,17˚28’49.9”S,149˚49’44.9”W,100,90,70,100,90,20%dc_heads+rest sand+pad+med current,n,,0,7,0,7,-17.480528,-149.829139,263,269,20,sand,1,0,0,0,1,p,dc,6
28,north_barrier,11/7/19,17˚28’49.9”S,149˚49’44.9”W,100,90,70,100,90,20%dc_heads+rest sand+pad+med current,n,,0,7,0,7,-17.480528,-149.829139,263,269,20,sand,1,0,0,0,2,p,dc,3
28,north_barrier,11/7/19,17˚28’49.9”S,149˚49’44.9”W,100,90,70,100,90,20%dc_heads+rest sand+pad+med current,n,,0,7,0,7,-17.480528,-149.829139,263,269,20,sand,1,0,0,0,3,p,dc,6
28,north_barrier,11/7/19,17˚28’49.9”S,149˚49’44.9”W,100,90,70,100,90,20%dc_heads+rest sand+pad+med current,n,,0,7,0,7,-17.480528,-149.829139,263,269,20,sand,1,0,0,0,4,p,dc,5
28,north_barrier,11/7/19,17˚28’49.9”S,149˚49’44.9”W,100,90,70,100,90,20%dc_heads+rest sand+pad+med current,n,,0,7,0,7,-17.480528,-149.829139,263,269,20,sand,1,0,0,0,5,p,dc,4
28,north_barrier,11/7/19,17˚28’49.9”S,149˚49’44.9”W,100,90,70,100,90,20%dc_heads+rest sand+pad+med current,n,,0,7,0,7,-17.480528,-149.829139,263,269,20,sand,1,0,0,0,6,p,dc,7
28,north_barrier,11/7/19,17˚28’49.9”S,149˚49’44.9”W,100,90,70,100,90,20%dc_heads+rest sand+pad+med current,n,,0,7,0,7,-17.480528,-149.829139,263,269,20,sand,1,0,0,0,7,p,sand,11
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,0,,,
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,1,l,dc,8
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,2,l,dc,3
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,3,l,dc,2
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,4,l,dc,4
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,5,l,dc,9
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,6,l,dc,12
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,7,l,dc,5
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,8,p,dc,3
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,9,p,dc,3
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,10,p,dc,8
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,11,p,dc,2
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,12,p,dc,1
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,13,p,dc,1
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,14,p,dc,3
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,15,p,hal,3
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,16,a,pad,3
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,17,a,pad,3
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,18,a,pad,5
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,19,a,pad,1
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,20,a,pad,2
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,21,a,pad,2
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,22,a,pad,1
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,23,a,pad,7
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,24,a,turb,2
29,north_barrier,11/7/19,17˚28’55.3”S,149˚49’44.9”W,30,30,160,70,72.5,60%dc_aggs_rest_sand+lotsaTURB+PAD,n,,7,8,10,25,-17.482028,-149.829139,366,112,60,sand,1,0,1,0,25,a,turb,3
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,0,,,
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,1,p,dc,5
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,2,p,dc,2
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,3,p,dc,2
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,4,p,dc,1
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,5,p,dc,4
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,6,p,dc,8
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,7,p,dc,11
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,8,p,dc,6
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,9,p,dc,26
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,10,p,dc,12
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,11,p,dc,17
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,12,p,dc,12
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,13,p,dc,9
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,14,p,dc,21
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,15,p,dc,3
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,16,p,dc,1
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,17,p,dc,3
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,18,p,dc,6
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,19,p,dc,3
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,20,p,dc,3
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,21,p,dc,2
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,22,p,dc,5
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,23,p,dc,1
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,24,p,dc,5
30,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,25,p,dc,11
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,26,p,dc,6
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,27,p,dc,10
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,28,p,dc,6
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,29,p,dc,7
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,30,p,dc,5
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,31,p,dc,4
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,32,p,dc,7
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,33,p,dc,8
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,34,p,pad,7
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,35,p,pad,4
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,36,p,pad,8
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,37,p,pad,4
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,38,p,pad,5
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,39,p,pad,9
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,40,a,pad,3
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,41,a,pad,3
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,42,a,dc,6
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,43,l,dc,2
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,44,l,dc,2
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,45,l,dc,4
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,46,l,dc,4
31,north_barrier,11/9/19,17˚28’49.9”S,149˚49’35.3”W,45,40,45,35,41.25,50%dc+rest_sand+pad+hal,n,,5,39,3,47,-17.480528,-149.826472,40,172,50,sand,1,0,0,1,47,l,clam,3
31,north_barrier,11/9/19,17˚28’43.6”S,149˚49’50.0”W,150,130,150,160,147.5,40%dc_heads+turb+current,y,,0,0,0,0,-17.478778,-149.830556,139,485,40,sand,0,0,1,0,0,,,
32,north_barrier,11/9/19,17˚28’54.7”S,149˚49’49.6”W,170,160,170,210,177.5,20%dc_heads+sand,y,,0,0,0,0,-17.481861,-149.830444,472,144,20,sand,0,0,0,0,0,,,
33,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,0,,,
34,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,1,p,sand,4
35,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,2,p,sand,13
36,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,3,p,sand,16
37,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,4,p,sand,3
38,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,5,p,sand,4
39,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,6,p,sand,3
40,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,7,p,sand,4
41,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,8,p,sand,2
42,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,9,p,sand,2
43,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,10,p,sand,4
44,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,11,p,sand,5
45,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,12,p,sand,8
46,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,13,p,sand,2
47,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,14,p,sand,2
48,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,15,p,sand,5
49,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,16,p,sand,6
50,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,17,p,sand,12
51,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,18,p,sand,5
52,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,19,p,sand,3
53,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,20,p,sand,5
54,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,21,p,sand,4
55,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,22,p,sand,8
56,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,23,p,sand,7
57,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,24,p,sand,2
58,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,25,p,sand,6
59,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,26,p,sand,13
60,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,27,p,sand,18
61,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,28,p,sand,10
62,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,29,p,sand,5
63,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,30,p,sand,7
64,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,31,p,sand,3
65,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,32,p,sand,4
66,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,33,p,sponge,14
67,north_barrier,11/9/19,17˚29’00.0”S,149˚49’55.4”W,230,210,230,220,222.5,10%dc_heads+sand,n,,0,34,0,34,-17.483333,-149.832056,683,54,10,sand,0,0,0,0,34,p,hal,6
34,north_barrier,11/9/19,17˚28’55.0”S,149˚49’55.4”W,180,220,210,140,187.5,10%dc_heads+sand,n,,0,7,0,7,-17.481944,-149.832056,529,190,10,sand,0,0,0,0,0,,,
35,north_barrier,11/9/19,17˚28’55.0”S,149˚49’55.4”W,180,220,210,140,187.5,10%dc_heads+sand,n,,0,7,0,7,-17.481944,-149.832056,529,190,10,sand,0,0,0,0,1,p,dc,3
36,north_barrier,11/9/19,17˚28’55.0”S,149˚49’55.4”W,180,220,210,140,187.5,10%dc_heads+sand,n,,0,7,0,7,-17.481944,-149.832056,529,190,10,sand,0,0,0,0,2,p,dc,8
